"","BTC-USD","LTC-USD","XRP-USD","ETH-USD","ARK-USD","BCH-USD"
"1",-0.0484193105218348,0.0182375639537452,0.0748012130826983,0.115147034141335,0.17876064316884,0.0424813994638074
"2",-0.00967903820385051,-0.029151148087072,-0.0384552404365245,-0.0350470497788333,-0.0411762829772835,0.227690832478981
"3",0.0323541961343282,0.0196062030799073,0.0225638730998899,0.0283402577844857,0.138469674265105,-0.306648937748184
"4",0.0240849265603059,0.0130143829331217,-0.00229095174655594,-0.0170344709012335,0.0762662153189304,-0.472252917372156
"5",0.125319889840029,0.0654616893008254,0.0579226477327045,0.13739400687286,0.22314355131421,-0.138912943078738
"6",-0.00947530569538778,-0.0148151070886569,-0.0252068140333462,0.0443229202230045,0.0506035947159946,0.0934101036374021
"7",0.0512265809627764,0.0119997073778241,-0.0111608301375286,0.0201316583763742,-0.0460177134058301,0.288012813226499
"8",0.0080424399752489,0.0634399986288356,0.0987732103583046,0.0938812589173452,-0.0791596397454136,0.0625701016523071
"9",-0.0237803544978552,-0.027862745566315,-0.0662006371559812,-0.00415692307240807,-0.00496459214277983,-0.131308353405766
"10",0.0226979520448466,-0.0170979996393153,-0.0175346958377828,0.0101085839879125,0.107288735562918,-0.0927964939105607
"11",0.0646266934886104,0.00297619260977641,-0.0172850693214452,0.0363437230480809,-0.0661463262484098,0.172816201532585
"12",0.0577493105819732,-0.0179915110199569,-0.0354931360259424,-0.00421168215276808,0.0870793305676544,-0.0319524265716455
"13",0.0481501325377238,-0.0170012373712899,-0.0349872626213448,-0.03771283876112,-0.079535628571677,-0.0682585322288605
"14",0.0632684777394666,0.00460575423437832,0.0155691767642433,0.00852671923700611,0.663935179084838,0.0163987849654825
"15",-0.0391775939743889,-0.0569525565430806,-0.0650536072277676,-0.0431702573397238,0.0293276150945201,-0.00893899077844516
"16",0.0528227035476801,0.0183618426965816,0.0163525656465145,0.0505636402258448,-0.103435587248242,0.00777173979244045
"17",-0.0250361510987485,-0.00318904587393452,-0.0157186512037335,-0.00359000855111543,-0.182321556793955,0.395785946489139
"18",-0.0414047217492361,0.0642818118390492,-0.00571974867278684,-0.0259071131662346,0.182321556793955,0.437944053241042
"19",0.0109209077571166,-0.033724570606214,-0.0277885408886303,0.00136600667005747,0.0190481949706944,0.0682300194940468
"20",-0.0204095154890308,0.013626628433547,0.0391955086820068,0.0175236140390193,0.0430835861363117,-0.0264383979675956
"21",-0.0152387201264364,0.0485718255616259,0.210078102564047,0.0763211745687634,0.0865092429092825,-0.172644856215824
"22",0.0209030322835005,-0.0357747529539145,0.212257133847603,-0.026701032070349,-0.0337110573423117,0.123242710660779
"23",0.0124873947867925,0.141260008180158,0.0147604155831207,0.0127782041182165,-0.0710357731167518,-0.0154858675888522
"24",0.0419144070093536,-0.0593622814826398,-0.12283239226475,0.0245235576170451,-0.0311551677797955,-0.0839035491305636
"25",0.0106096422594696,0.0143915543095312,-0.00276497872007049,0.0145881032501555,0,0.0202032936071205
"26",-0.00277865360809296,0.00954525588521022,-0.0328359706344392,0.00844748603867105,0.0848994437864863,-0.0176253053158147
"27",-0.00150604017793356,0.169050473866457,-0.0388964929477082,0.0441356709997479,0.140772553881082,-0.00830566633595807
"28",0.0102014970472983,0.0207395471311226,0.110207451305369,-0.00063260489544837,0.280077473066562,-0.0417154963525806
"29",0.0460715096010961,0.0222019428888344,-0.0238159987048198,0.0686092860716376,-0.0192684188658771,-0.0816935016681289
"30",-0.00311318883276525,0.0340741052788542,0.0531333467007704,0.0304435754304586,-0.0768054112237451,0.063305586954983
"31",0.0326467548568556,0.101670193545831,0.111679448283133,0.0115775964261968,0.00836824967051658,0.0208886205613949
"32",0.0386795673071964,0.185101911439933,-0.0249915388686991,0.00792572536204734,0.0566953436765453,0.0591990741820235
"33",-0.0733401693931824,-0.104248471700964,-0.116005257410384,-0.108909498439012,-0.0735024619929266,-0.0934271281985997
"34",0.00851671861674475,-0.00176967558655043,0.0223939105611041,0.00403711521704977,0.0813456394539524,0.0629382341811661
"35",-0.0778445403718298,-0.137443051002225,-0.118814831343783,-0.148868390702887,-0.133531392624522,-0.160731258193064
"36",0.0326495637550408,0.0678987976013493,0.0584072940826347,0.0458222804588414,0.109814866007206,0.0514916234623096
"37",0.0464493682751636,0.0994567646696104,0.065172545194085,0.0639014376641762,0.043059489460447,0.169361658375014
"38",0.00365022473770484,-0.014719815350044,-0.0187573656480634,-0.0105297446459596,0.0114286958236228,0.0302942612996499
"39",-0.0690182722349072,-0.0920879350708523,-0.0678612229316301,-0.0892991024838004,-0.0268730182510965,-0.0973105429458528
"40",0.0020041818760959,-0.0291122032645869,0.00376293952954229,-0.00959857970435643,0.0892785844385261,-0.0325894829455134
"41",-0.0208000827837992,-0.0580606569045323,0.0199867215529589,-0.0151910649307923,0.0520047849903146,-0.05134351129652
"42",-0.00661413785343528,0.0155316339819567,-0.0139019847828527,-0.0042199104542871,0.228534399949086,-0.00158143289474681
"43",-0.0140819441950102,-0.0334309310031918,-0.0226531631173389,-0.0130058615070278,-0.0108109161042156,-0.0348806559864033
"44",-0.0719259567163249,-0.0644069984449512,-0.0549427038364421,-0.0640988929870052,-0.0387860250351565,-0.058419084396695
"45",-0.176805930122521,-0.312482562341888,-0.147532854627603,-0.212021600290626,0,-0.270398591815833
"46",0.135521323590872,0.140146609619348,0.075943141170604,0.151227070032523,0.107053996164159,0.104071202579903
"47",-0.00400397911748526,0.00192119179017727,-0.0097986630487021,-0.0197648805811745,-0.0958179228972334,0.0328665068714686
"48",-0.00252007365213399,-0.0213392776472788,-0.00768812133901329,0.0152471865537419,-0.0814403319401744,-0.00938480843942957
"49",0.105534421215719,0.0963791269932298,0.063538848533249,0.141006308188136,0.114410351177744,0.101611478723356
"50",-0.0480397228919165,-0.061693587944734,-0.0449692270067014,-0.0500681592335307,-0.132759489845941,0.087738048138875
"51",-0.00662381163620468,-0.0237649743069554,-0.0169171838054583,0.00197683629039821,-0.0377403279828471,-0.105967933865968
"52",-0.0706720738868507,-0.104154491647495,-0.0606934188994656,-0.0953560621521913,-0.137201121513485,-0.137042739147073
"53",-0.00455520710548871,0.0257105214432539,0.0104712998672954,0.0198582050933117,0.0325526030377483,-0.0157433980219271
"54",0.0506790643152976,0.0334190137437517,0.0358094526967108,0.0845553770853218,0.117387544253166,0.0492515490901283
"55",-0.0323277706412685,-0.0369915299647815,-0.0191663138736146,-0.0124487624782286,-0.0519597389307111,-0.021421831490961
"56",0.0698435985670269,0.095692881684235,0.0494133268757001,0.0425699648309223,0.0551192992210795,0.0680506602180869
"57",-0.0102562966674702,0,0.0246133345490262,-0.0214221674706649,-0.0719264175374607,-0.0028653810528393
"58",0.0788821311403124,0.084872783556839,0.103826570208809,0.0712952329867311,0.0813456394539524,0.0319169409711752
"59",-0.0039368718959269,-0.0355998949908883,-0.0368794826528875,-0.0235021168022607,-0.0779615414697119,-0.0129896348573726
"60",-0.00546336474227332,-0.0391843095179595,-0.0280720187786864,-0.0342353159089302,-0.0699585886069105,-0.0391727092410152
"61",0.0440293897359868,0.0482489111064365,0.016137516111341,0.0342353159089301,0.0800427076735366,-0.0104963336741433
"62",0.00969225582659197,-0.0110699071734637,0.0411621067605721,0.00388984864833113,-0.0305626504101668,-0.04192657150855
"63",-0.00040207579851247,-0.027941460631857,-0.0252808796805873,-0.0237710569652155,-0.038669141159154,0.00389148554782259
"64",-0.019997143435467,-0.0216244952762459,0.000984252047961944,-0.016989298014009,0,-0.0445091406172141
"65",-0.0223897334533653,-0.0179941195026889,0.0489541120343783,-0.000445611764234121,-0.113758885356658,-0.120755121852013
"66",0.024071087336906,0.00816644631860552,0.108633841002795,0.0112841366292698,0.0956752099233625,-0.00380203516905861
"67",0.0116181666354365,0.0084844896891626,-0.019516953819019,0.044229172251729,-0.0563000446885326,0.0245825122426018
"68",0.0145034174633307,0.00936457852858593,0.0266344215878831,0.0094580120918967,-0.0234385729720176,-0.00943260525333106
"69",0.0388863443811771,0.013790697578716,0.155044255081069,-0.00570285879060784,-0.135226787209767,-0.0463308066811287
"70",0.0353187580916164,-0.0623145456821281,-0.112571558637834,-0.0413619342410255,0.0741079721537218,-0.094864880429355
"71",-0.00296208014755462,0.00993451405519452,0.0318736405289688,0.00507207547581481,0.0884109573440531,0.0151205480382236
"72",0.0126916855392065,0.00414322371892948,0.0191797210386201,0.0146347126521467,0.0847652666277098,-0.00943944618424992
"73",0.118776585362054,0.16196748491373,-0.0659579677917974,9.91498143610245e-05,-0.0619505888615385,-0.0116844105529432
"74",0.0369765466324186,-0.0112824637072285,0.0544943344190401,0.106208560625383,-0.0113422766039346,0.030287526885663
"75",0.032711115758124,0.0795606022834629,-0.0178368435750251,0.0058611589374884,0.0768202059834414,0.00486157585918865
"76",-0.0237258766050352,0.0251731462834948,0.0368705358083278,-0.00660364871678351,0.00701757265864654,-0.023814790078775
"77",0.0124378325369093,-0.0124301145828328,-0.0279123454244082,-0.00700641201031993,-0.0319743046325141,-0.000509534429092506
"78",-0.0283081539510004,-0.0899355678848074,-0.116668883386699,-0.0556442107542207,0.0178895647507751,0.158446158922873
"79",-0.00407180891243501,0.0227168616759366,-0.0560056759601404,-0.00825822855172569,0,-0.082474239801732
"80",0.0217880883091342,-0.014472497588319,-0.0143887374520996,-0.0197445978531815,0.0175751448215077,-0.0271119779019227
"81",0.0503811657085578,0.00684648245033118,-0.0270094599074915,-0.0141856203214684,-0.0354647095722827,-0.0110724338315392
"82",0.00225671930297554,-0.0338499063413955,0.00717878172700577,-0.0117154457003633,-0.078840061707776,-0.0120652672002059
"83",-0.00396848089511853,-0.0275759537546558,-0.0403849576234123,-0.0185995089216583,0.0307716586667537,0.0116050993803335
"84",-0.0133346866034717,-0.0338343775371986,-0.049361330232863,-0.0302457378886835,-0.042559614418796,-0.0433658378608365
"85",-0.0684405401937255,0.0168803351721163,0.0612074707370256,0.038611156778279,0.122602322092332,0.0322573368814278
"86",0.0392899026552955,0.0112752514426428,-0.00738737661492466,-0.000506009957602769,-0.0991637491203148,0.0220645759856318
"87",0.0264367520894208,-0.011455289243507,-0.00197921885490805,-0.00273698655195932,-0.0234385729720176,0.0186729985630035
"88",-0.0211212811439445,-0.00958674258741013,-0.00895528372910405,0.00277065900611884,-0.00396040121609679,0.080555895213589
"89",-0.00660512971802461,-0.0146468929825304,-0.00954061969380023,-0.0102084251090849,-0.0363676441708748,0.13689946344463
"90",0.0709250430226554,0.0456057938476139,0.0165127594908502,0.0357928454739555,0.00410678195265328,0.0798693908003138
"91",-0.0037875883167336,-0.00938307309586201,0.00445655602657283,0.00903672908046381,-0.00823049913651548,-0.0155661031241023
"92",0.0520112332699503,-0.0128895625132612,-0.0245073530721338,-0.0103531918304992,0.00823049913651544,-0.0214680544167062
"93",0.0434580652390234,-0.049303771718887,-0.0371368100390729,-0.0479638733219057,-0.150060694575733,0.196201678979697
"94",0.0417177150859859,0.0254171220909316,0.0512144683696689,-0.015670480490272,-0.0240975515790606,0.0602559424379076
"95",0.0179606556232198,0.032498112962874,0.0275743713619712,0.0664954754358518,0.198450938723838,0.106507713990709
"96",0.0291672447557561,-0.0207569581949695,-0.021601232647006,-0.0147881310754109,-0.0747235461959365,-0.018995924115975
"97",0.00349073625016441,-0.00420367977151588,-0.00897314096496829,-0.0127796123422496,0.0170944333593,0.0184846327821582
"98",-0.0599979804503038,-0.00183314445162365,0.00798009222397636,0.00198970129580248,0.0735024619929265,-0.0610202099420581
"99",0.0204131998320286,0.104773187250957,0.0206497012905433,-0.0169202248711623,-0.00394477829101645,0.024465567414704
"100",0.0469746473032588,0.030270838290281,0.0530678746060242,0.0517814896949101,0.143364313540762,0.0231849673411855
"101",-0.0432029729177732,0.0279793950281379,-0.00601714382002512,0.0392707605790665,0.103989713524048,0.0515775912151491
"102",-0.0823793784148983,-0.0838561503195392,-0.0578140440879872,-0.0739973467860539,-0.117783035656384,0.426033834159423
"103",-0.0350176643938781,0.0520219159531725,0.0286080115564669,0.0568646401876102,0,0.286445644616116
"104",-0.0756180003631017,-0.0596795895261309,-0.0884029235700672,-0.0264748135070553,-0.113884395240726,0.0361749510637622
"105",0.104011437909795,0.0411635658272347,0.043929432968987,0.0276515863477107,0.124247182276273,-0.0201598348197875
"106",0.0113740020621749,0.0183551159975751,0.0241927375487204,0.0619923547280607,0.0918678356133519,-0.0734034665739251
"107",0.0989489974456455,0.0164422092165549,0.0159693691285181,-0.0105719056810871,0,-0.0529922923010224
"108",0.0754091325338982,0.11277434108227,0.0855300435188697,-0.00266055597358179,-0.0221879149753622,-0.280700233893483
"109",-0.0197683735085959,-0.0483941456900346,-0.0133098681810869,0.0042293398281873,-0.0492710490067827,0.270973470023561
"110",0.0104594573233873,0.0301235968438219,0.0159507147862961,0.0440243654823812,0.0745888569910726,0.0564917860632563
"111",0.0330840865559907,0.0331522639977216,0.0200180748893861,0.0226748024806065,-0.0157483569681393,-0.0555394902976908
"112",0.0248120043786471,0.00860273106646141,0.0359674902601871,0.0363041489847922,-0.00317965291737957,0.0566804820828627
"113",-0.0177090244037878,-0.0347212189473684,-0.0372608726349271,-0.0197471563686483,-0.0128206884290614,-0.0624421319308835
"114",0.0164783091359287,0.029873927277854,0.0284943794227445,0.054831925737667,0.00322061470004216,0.104383862738712
"115",-0.0272222858388824,0.0125545277821636,0.0062696130135954,0.065376804187683,-0.0360104375230331,0.246845860454458
"116",0.0231152789007017,0.0611567323390216,0.00415801014866368,0.145891022078971,0.0198026272961797,-0.0226094040871378
"117",0.0653579191804756,0.135480097167412,0.0318524273743695,-0.0124488434699965,0.0384662808277961,-0.0497253906895942
"118",0.0624034721691459,-0.0291399583371728,-0.0153911503202974,0.0126826787681834,0.0958817717032825,0.106138895831712
"119",0.043549663858175,0.0536155044185696,0.00813012608325031,0.00993892806885338,0.0769610411361282,-0.0796908643114034
"120",0.0176019341349961,0.0348828954971911,0.123613955967177,-0.0190550766591667,-0.0971637484536476,-0.0689159267936987
"121",-0.00690643253430915,-0.0981692470943745,-0.172140996861837,-0.0869976751118267,-0.160976644897658,-0.105800747728777
"122",0.0110086029588241,0.00618616482792086,0.00127415604411485,0.0172339910565424,0.0500939453189153,-0.011110497666064
"123",0.0879747928506791,0.142984473518363,0.0484667227499388,0.0596542007011307,0.10503472969632,0.0787898083372171
"124",0.00470840134091501,0.00171308550270353,-0.0130241971284561,-0.00787353413152602,0.0652713903532238,-0.0255029970145668
"125",0.0301011388661071,0.0137988092930905,0.00327198655920774,0.0105347739672901,0.106733199469798,0.0833551506497822
"126",0.0330330175232112,0.03099437618892,0.00529424979223107,0.00886274013813949,0.0387457665758424,0.0191607814952332
"127",0.00371127923314694,-0.033081945963587,-0.0521059722055409,-0.0281702699012667,0.0820505572118233,-0.0805804239006533
"128",0.1642320973704,-0.0152414161457176,-0.0686261681458418,-0.0718669341719899,-0.0892019583694486,-0.0517370127849536
"129",0.203361513056906,-0.0304685925448354,-0.0697460685163208,-0.00315308392074564,-0.154948446124056,-0.0929052207319332
"130",-0.0488091359522691,0.26588368902103,0.138372236662163,0.0701177204387913,0.0932766254685609,0.117457814936846
"131",-0.0780032866113021,0.219495887769172,0.0068230541885045,0.0456925589182916,-0.0442204684793668,-0.0101285178699227
"132",0.0144589714765527,-0.0535971874209416,-0.0354708466218041,-0.080033887271998,-0.0918586962239545,-0.059871782772922
"133",0.105335549456657,0.372365587704238,0.0762758414225542,0.16207550213144,0.086525350248592,0.0835565232216131
"134",0.0207853373318263,0.426101516847155,0.371858958709229,0.2461122435962,0.134867398167265,0.0959919318784367
"135",-0.0477803114297498,-0.0734010905121766,0.254216916157234,0.0628263396046012,0.0321866864959013,0.0189072897651181
"136",0.0110574372318964,-0.0870858006171382,0.618317374581309,-0.00791291343432562,0.0179377006866673,0.20628545152867
"137",0.0667607618330271,0.0705712390061657,-0.142522302091582,-0.013514008692874,-0.052463569535741,-0.0740351382299228
"138",0.094284919415851,0.00587745546726211,0.00270746070356541,0.0124320775833636,0.155822082522894,-0.0120817923501273
"139",-0.0145678466381082,0.0564168753239695,-0.0390098390794672,0.0352809350022054,0.169209921654579,0.0298037329365262
"140",-0.00491039149929374,0.112186997685498,0.0605419314010337,0.0908784385887924,0.141746288743414,0.161074038951934
"141",-0.0794268854748847,-0.0302133061742961,-0.0287229516091078,0.0331718572247383,-0.0620941297957947,0.218467970078284
"142",-0.0625012909832953,-0.129261430455981,-0.0276108097439914,-0.0165422463837073,0.157270807163502,0.330181885926524
"143",-0.0517251355580145,0.00940416400062143,0.449640934726851,-0.0123131535186616,0.0520273373286547,-0.186366910697197
"144",-0.134492175306603,-0.160404848149419,-0.113328685307003,-0.182313949176627,-0.312924054337775,-0.201418583319871
"145",0.0521467363078058,0.0806734933548638,0.00995033085316809,0.0627621467341511,0.131362664817218,0.170960272568697
"146",-0.0430422601940939,-0.0426774408575045,-0.0319914617300483,-0.0356488207203025,-0.0450736746248767,-0.0669220998316532
"147",0.00315240059752657,-0.0149137712559083,0.00234849753114415,0.0675429706385695,0.116899409196132,-0.0209402552886789
"148",0.130164278481488,0.0411962557958842,0.0873512818195509,0.0409934653362132,0.105926126532634,0.0642775841148715
"149",-0.0218093364759492,-0.0567522319771908,0.122961711134835,-0.0180272225807205,-0.0657266737003303,-0.0750288550343333
"150",-0.0683094844548442,-0.0553134810172152,0.040491361354737,-0.0319257116790718,-0.0645385211375712,-0.0869281827520729
"151",-0.000425815324191217,-0.027304464726853,0.426408281953407,0.0314660742092604,0.131536650826098,0.0526582209172127
"152",-0.138465089963828,-0.136679858420131,-0.0369435151916842,-0.0650939124218594,-0.195881953916503,-0.169940369891386
"153",0.100067108329197,0.0659168170451482,0.0625203569813339,0.067160500610345,0.0773044477329098,0.0706874438048908
"154",-0.0297157855851829,-0.00967051851709107,0.0347429484438728,0.0201298520741683,0.0783906339457226,-0.0224739881486686
"155",0.092924679935384,0.115512086550947,0.0660617506780927,0.130914526304326,0.0363676441708748,0.0970561283496555
"156",0.0269143722671512,-0.0289279415434222,0.220400065368459,0.0878289447326933,-0.0390166523424517,0.000794064593144589
"157",0.00154663925382362,-0.026216488700653,0,0.00395565676093457,-0.0700354761972911,-0.0821661516383709
"158",0.110565711322604,0.0257257907311227,-0.0840188560531759,0.0233278928651034,-0.0317945856611527,0.0144382233911348
"159",0.0127479074836789,0.131668861536163,0.0542768868544383,0.039811867487065,0.135731613534125,0.0581889933699523
"160",-0.0565496515798084,-0.0267050901551016,0.0478912877044149,0.104928219638317,0.027814688182877,-0.00110593454702813
"161",-0.0802877484523504,-0.0659019238773844,-0.142824180199982,0.016292397262158,-0.0138106400988606,-0.0509513918986236
"162",-0.0344863934387408,-0.0328239390391606,-0.156920764701074,0.126442756320684,0.164034846917937,-0.0117372582178655
"163",0.0306945550504187,0.0123603504653379,-0.0548766102258344,-0.0317176730149993,0.0990099211484584,0.184043070692447
"164",-0.114298593168842,-0.0949770642858292,-0.0103093696588612,-0.0919036708898242,-0.22338653515698,-0.158602413177221
"165",0.0392791258177825,0.0381964112720785,0.0455775084963192,0.101497324529239,0.0771410348368347,0.0629036338585985
"166",0.0286250311038931,0.0916532141488902,-0.00995033085316809,0.0937857240692667,0.00895862654489149,0.0261176780842458
"167",-0.0433677924131508,-0.085257753974734,-0.0888312137066157,-0.0186123354287242,-0.110701148112035,-0.0518642088536441
"168",-0.000487661555494992,-0.0212061365312976,-0.0974983644848778,-0.0612661887589579,-0.0303436680760133,-0.0553157749013288
"169",-0.189166550223782,-0.232088513109425,-0.367055659993293,-0.196798308134829,-0.335445805943464,-0.306758357819479
"170",-0.0106741064860863,0.0233837940204402,0.130265194837902,-0.0246476918422814,0.107154238111853,-0.00729828865346245
"171",0.00114774924452488,0.0148720806458109,0.181048482147157,-0.0115034890492937,0.0160003413464411,-0.0230975360210646
"172",0.0305117711780065,0.00647017644754207,-0.0192932029346789,0.023792428604318,0.0358573098908528,0.0276160870092758
"173",0.103952328215359,0.0914397064011203,0.0192932029346789,0.103517620694574,0.0865007821355446,0.141785397571906
"174",-0.101510379951923,-0.0994815669731626,-0.136264879520183,-0.0922735411722433,-0.181198592049331,-0.132916183842362
"175",-0.0657897170794348,-0.0611293794321723,-0.0221411258772135,-0.0482831391311947,-0.0934600405161634,-0.0985398523772193
"176",0.00403372873938509,-0.00839541516289783,0,-0.0152918333355432,0.106838166462339,0.0052227324804225
"177",0.0512323328222412,0.0148952464934208,0.0148150857851407,0.0755986555093872,0.118889842631575,0.0238695271701216
"178",-0.0223986935251444,-0.00901104669778548,-0.0451204352804697,-0.0146197455570719,0.0656441044453208,-0.0129963914096983
"179",-0.00643356759672931,-0.0187248550638487,-0.0717439048588414,0.00210979915649332,-0.0671201194734415,-0.0232068011697777
"180",0.0315139694625133,0.0284002305931715,0.00823049913651544,0.0560939771912589,-0.0193891234358412,0.0231884021179189
"181",0.0265245069731474,0.0669875933800211,0.108633841002796,0.104767059016869,-0.0105981309918232,0.0654885933049888
"182",-0.046421448442205,-0.068427454062496,-0.0684677992774608,-0.0513283353146599,0.00455581653586066,-0.0543504044503087
"183",-0.105686506328798,-0.0872078279362714,-0.134656885146257,-0.0951691259511322,-0.189620859275566,-0.120511156934237
"184",0.011763672540207,-0.0149252687757952,0.0266682470821611,0.0437391518242863,0.035975102458278,0.0163994656453144
"185",-0.11512696778388,-0.141940086240869,-0.182005817171272,-0.0796866954348578,-0.164807974301246,-0.159448783892524
"186",-0.0271233853300225,-0.0748863549310924,-0.0556059306379159,-0.111988286039211,-0.0403880609052879,-0.0616913343687447
"187",0.0419935149199707,0.204910188404798,0.0652405218684009,0.0565727213451661,0.0852020766950805,0.0656974994218302
"188",-0.118427857781621,-0.0872372432634239,-0.161262936562279,-0.159674676291679,-0.180729199769591,-0.0942526872987505
"189",-0.169451982976571,-0.165533427610377,-0.182321556793955,-0.174490923979619,-0.275819537141961,-0.270484655760936
"190",0.10450170540336,0.1261365094424,0.112987491387443,0.121669497981794,0.167537760609718,0.0895242199815634
"191",-0.0141927315489526,-0.0286766403525406,-0.0625542287344121,-0.0432128395021468,-0.0688029199240288,-0.0129612522424405
"192",0.0843182494090536,0.0810690146573289,0.0873140650951342,0.0789237430438414,0.0767499816165605,0.294024960012466
"193",0.0514504292084049,0.0920938712842455,0.16390720994863,0.0761025428950382,0.102718506194988,0.015051453562835
"194",-0.0147737138275295,-0.0564121202023797,0.112831721435366,-0.0313916023491819,-0.038839833316264,-0.0467299143415768
"195",-0.0582226491446004,-0.038495432903584,-0.0696518958079887,-0.047554384421892,-0.0718257345712556,-0.0241730519875149
"196",0.0973544777282245,0.0795368226249946,0.0793138067197255,0.0644776911100944,0.0742979237166446,0.0574744627055703
"197",-0.0420066274635746,-0.0146670816039805,-0.0527113033357804,-0.0284737653736674,0.00738010729762268,-0.0493325480801683
"198",0.104468951254715,0.287414782729933,0.135708222906748,0.0899253571151778,0.091291420209407,0.102877304673693
"199",0.056175371501266,0.0418912162244821,-0.0178576174000062,0.00848465314531693,0.0938855331809519,0.00463747863875999
"200",0.0153278430428737,0.0325300535961943,0,0.0107934271059974,-0.0122952368570375,0.118460340630301
"201",0.0854114683519719,0.0044561235525193,0.0611544231533304,0.0384302741893914,0.0284572048140356,0.00830940014886663
"202",-0.0632325107849005,-0.0685072841556931,-0.0978557900037584,-0.0644803837121991,-0.0967139702684846,-0.0599796430657645
"203",0.0708691958742311,0.0355387131061008,0.036701366850428,0.0279352401015627,0.0261452801043222,0.0460877302589233
"204",0.00660908626500211,0.0328377966235837,-0.0748012130826984,-0.0594813569778294,-0.123444191091122,-0.0879604043023304
"205",-0.0713124150336998,-0.0870352023666635,-0.0795897358471094,-0.0526541618601943,-0.00732604009207301,-0.0796517268338526
"206",-0.0623627550038594,-0.0861210567327473,-0.0660535454152371,-0.0431383531603849,-0.0896887547603462,-0.061740233806187
"207",0.0327195067510144,0.0685608060923086,0.0544218186286952,0.0603679935695977,0.0471291403415503,0.0377256514135612
"208",-0.0472673488528445,-0.0012108004517624,-0.0426983549326358,-0.0251288516913337,-0.079829601652485,-0.0611126871156653
"209",-0.00990077511866527,0.0563422765904188,0.000332944900694964,0.00811351161913206,0.0219186857076463,-0.00802691214273505
"210",0.0718977007907944,0.00141897812913408,0.0310271775395574,0.0320186208820885,0.0214485434074837,0.0594631815087894
"211",0.0256461104373085,-0.0159996085978666,-0.00215378071627019,0.00455385098448362,0,-0.00824664606960233
"212",-0.0248774687176497,-0.0623749096976379,-0.0466740347643732,-0.0233081759036138,-0.0517122010473105,-0.0278264648711988
"213",0.0559716232428546,0.034903693246177,0.033543793497562,0.0213442693454743,0.0275499517682306,0.0681700258683119
"214",0.0103539485050371,0.0155011943517832,-0.0189662758794044,-0.016540820290458,0.08836915045009,-0.00653486987268421
"215",0.0375227262177333,-0.0108779121241631,0.000111315189072497,5.84929145529526e-05,0.0971176814261146,-0.00343678392109211
"216",0.00340095614173163,0.0144933873874261,0.107139875557904,0.0106715334097985,-0.0580883375203794,0.0101506091487916
"217",-0.00555146647408047,-0.0120710536619668,-0.0590071805800324,-0.0179792318613065,-0.0415200052181871,-0.0143487697384525
"218",-0.0636284685255298,-0.069840347586248,-0.0449099328397406,-0.0405193603466013,-0.0723830076627536,-0.0481025152438711
"219",-0.0781359584467421,-0.0551078165828796,-0.0544926233278687,-0.0824556373039851,-0.0693759398693412,-0.0969090791826226
"220",-0.0636048030037253,-0.0565008824931014,-0.0581306634329961,-0.0721712135670317,-0.0870113769896298,-0.0581890464908124
"221",-0.00688874601552036,0.0583268429479445,0.0224700963521352,0.0394088744235318,0.00625002034517133,0.0302263684343873
"222",-0.0504804673379811,-0.049944397183786,-0.0608219458002873,-0.0633469805929116,-0.0445933755428187,-0.0598495186904637
"223",0.0815592852213161,0.0606710468685097,0.053143195168737,0.0542816399950236,0.1396203093461,0.126237267999316
"224",-0.0252639874552955,-0.0347273556973495,-0.0343530980185489,-0.0264873607600207,-0.0726925437503911,-0.0781010383721374
